Agg_Date,Agg,SPX_Date,SPX
1/3/2000,829.39,1/3/2000,2002.11
1/4/2000,832.53,1/4/2000,1925.41
1/5/2000,828.84,1/5/2000,1929.28
1/6/2000,831.02,1/6/2000,1931.51
1/7/2000,833.27,1/7/2000,1983.83
1/10/2000,831.98,1/10/2000,2006.07
1/11/2000,828.11,1/11/2000,1979.92
1/12/2000,827.04,1/12/2000,1971.36
1/13/2000,830.78,1/13/2000,1995.35
1/14/2000,829.45,1/14/2000,2016.64
1/18/2000,827.44,1/18/2000,2002.88
1/19/2000,828.56,1/19/2000,2004.02
1/20/2000,827.42,1/20/2000,1989.81
1/21/2000,828.15,1/21/2000,1984.01
1/24/2000,831.84,1/24/2000,1929.2
1/25/2000,832.09,1/25/2000,1940.9
1/26/2000,832.89,1/26/2000,1932.78
1/27/2000,833.28,1/27/2000,1925.31
1/28/2000,833.71,1/28/2000,1872.61
1/31/2000,831.02,1/31/2000,1919.84
2/1/2000,832.85,2/1/2000,1940.24
2/2/2000,833.29,2/2/2000,1940.21
2/3/2000,837.01,2/3/2000,1962.21
2/4/2000,834.8,2/4/2000,1961.44
2/7/2000,832.17,2/7/2000,1961.3
2/8/2000,834.91,2/8/2000,1985.49
2/9/2000,832.82,2/9/2000,1944.57
2/10/2000,831.01,2/10/2000,1951.65
2/11/2000,832.34,2/11/2000,1910.92
2/14/2000,835.87,2/14/2000,1914.88
2/15/2000,834.92,2/15/2000,1931.58
2/16/2000,834.2,2/16/2000,1912.12
2/17/2000,833.98,2/17/2000,1912.96
2/18/2000,836.8,2/18/2000,1854.85
2/22/2000,842.3,2/22/2000,1863.26
2/23/2000,839.54,2/23/2000,1875.16
2/24/2000,842.36,2/24/2000,1865.2
2/25/2000,842.26,2/25/2000,1837.7
2/28/2000,839.67,2/28/2000,1858.17
2/29/2000,841.07,2/29/2000,1883.5
3/1/2000,841.86,3/1/2000,1901.51
3/2/2000,842.06,3/2/2000,1905.09
3/3/2000,843.75,3/3/2000,1942.89
3/6/2000,842.64,3/6/2000,1918.44
3/7/2000,843.47,3/7/2000,1869.33
3/8/2000,843.32,3/8/2000,1884.81
3/9/2000,843.92,3/9/2000,1933.11
3/10/2000,842.1,3/10/2000,1923.98
3/13/2000,842.9,3/13/2000,1908.42
3/14/2000,843.82,3/14/2000,1874.69
3/15/2000,844.62,3/15/2000,1920.28
3/16/2000,845.8,3/16/2000,2012.03
3/17/2000,847.89,3/17/2000,2020.31
3/20/2000,848.36,3/20/2000,2009.53
3/21/2000,848.94,3/21/2000,2060.9
3/22/2000,849.03,3/22/2000,2070.27
3/23/2000,850.33,3/23/2000,2107.13
3/24/2000,846.87,3/24/2000,2107.28
3/27/2000,846.66,3/27/2000,2102.31
3/28/2000,846.7,3/28/2000,2080.08
3/29/2000,846.86,3/29/2000,2081.45
3/30/2000,850.42,3/30/2000,2053.05
3/31/2000,852.15,3/31/2000,2067.76
4/3/2000,853.81,4/3/2000,2077.97
4/4/2000,859.15,4/4/2000,2062.53
4/5/2000,857.83,4/5/2000,2052.52
4/6/2000,856.84,4/6/2000,2072.15
4/7/2000,859,4/7/2000,2092.87
4/10/2000,860.69,4/10/2000,2076.46
4/11/2000,857.32,4/11/2000,2071.22
4/12/2000,854.77,4/12/2000,2025.23
4/13/2000,856.75,4/13/2000,1988.43
4/14/2000,858.42,4/14/2000,1872.55
4/17/2000,855.34,4/17/2000,1934.5
4/18/2000,854.8,4/18/2000,1990.04
4/19/2000,857.34,4/19/2000,1970.58
4/20/2000,857.65,4/20/2000,1980.36
4/24/2000,857.55,4/24/2000,1973.91
4/25/2000,853.59,4/25/2000,2039.6
4/26/2000,852.97,4/26/2000,2017.04
4/27/2000,849.11,4/27/2000,2022.68
4/28/2000,849.71,4/28/2000,2005.55
5/1/2000,849.15,5/1/2000,2027.4
5/2/2000,847.6,5/2/2000,1997.09
5/3/2000,843.89,5/3/2000,1954.23
5/4/2000,840.16,5/4/2000,1946.65
5/5/2000,837.8,5/5/2000,1978.52
5/8/2000,836.17,5/8/2000,1967.01
5/9/2000,837.76,5/9/2000,1950.5
5/10/2000,839.81,5/10/2000,1910.79
5/11/2000,840.38,5/11/2000,1945.38
5/12/2000,836.72,5/12/2000,1963.59
5/15/2000,838.67,5/15/2000,2007.03
5/16/2000,840.74,5/16/2000,2025.96
5/17/2000,839.63,5/17/2000,2000.94
5/18/2000,836.75,5/18/2000,1986.4
5/19/2000,838.39,5/19/2000,1944.65
5/22/2000,841.96,5/22/2000,1936.04
5/23/2000,841.55,5/23/2000,1898.94
5/24/2000,841.45,5/24/2000,1933.85
5/25/2000,845.05,5/25/2000,1909.67
5/26/2000,847.56,5/26/2000,1904.98
5/30/2000,845.97,5/30/2000,1966.59
5/31/2000,849.32,5/31/2000,1964.4
6/1/2000,853.76,6/1/2000,2003.45
6/2/2000,857.47,6/2/2000,2042.79
6/5/2000,860.38,6/5/2000,2029.5
6/6/2000,860.4,6/6/2000,2015.98
6/7/2000,860.41,6/7/2000,2034.91
6/8/2000,860.28,6/8/2000,2021.56
6/9/2000,860.13,6/9/2000,2015.03
6/12/2000,862.06,6/12/2000,1999.92
6/13/2000,862.08,6/13/2000,2032.58
6/14/2000,864.54,6/14/2000,2034.19
6/15/2000,864.3,6/15/2000,2045.52
6/16/2000,867.43,6/16/2000,2026
6/19/2000,866.7,6/19/2000,2055.83
6/20/2000,865.63,6/20/2000,2041.94
6/21/2000,862.37,6/21/2000,2046.35
6/22/2000,861.36,6/22/2000,2009.13
6/23/2000,859.33,6/23/2000,1994.33
6/26/2000,862.47,6/26/2000,2013.46
6/27/2000,863.16,6/27/2000,2006.88
6/28/2000,862.5,6/28/2000,2013.08
6/29/2000,865.86,6/29/2000,1995.89
6/30/2000,866.99,6/30/2000,2012.83
7/3/2000,869.09,7/3/2000,2033.58
7/5/2000,870.58,7/5/2000,2001.71
7/6/2000,868.63,7/6/2000,2016.41
7/7/2000,870.91,7/7/2000,2047.19
7/10/2000,870.62,7/10/2000,2042.65
7/11/2000,870.57,7/11/2000,2049.99
7/12/2000,870.18,7/12/2000,2066.79
7/13/2000,873.45,7/13/2000,2070.86
7/14/2000,869.7,7/14/2000,2090.44
7/17/2000,867.58,7/17/2000,2091.14
7/18/2000,867.59,7/18/2000,2067.97
7/19/2000,867.41,7/19/2000,2051.76
7/20/2000,873.84,7/20/2000,2070.61
7/21/2000,874.54,7/21/2000,2049.31
7/24/2000,873.52,7/24/2000,2027.41
7/25/2000,874.13,7/25/2000,2041.51
7/26/2000,874.13,7/26/2000,2011.01
7/27/2000,875.5,7/27/2000,2007.29
7/28/2000,874.41,7/28/2000,1966.2
7/31/2000,874.86,7/31/2000,1981.36
8/1/2000,876.47,8/1/2000,1991.43
8/2/2000,877.5,8/2/2000,1992.41
8/3/2000,878.71,8/3/2000,2011.8
8/4/2000,881.02,8/4/2000,2026.4
8/7/2000,880.26,8/7/2000,2049.14
8/8/2000,882.06,8/8/2000,2054.11
8/9/2000,882.68,8/9/2000,2040.55
8/10/2000,884.7,8/10/2000,2023.33
8/11/2000,882.6,8/11/2000,2039.51
8/14/2000,883.55,8/14/2000,2066.9
8/15/2000,882.78,8/15/2000,2057.03
8/16/2000,881.94,8/16/2000,2050.93
8/17/2000,882.45,8/17/2000,2073.44
8/18/2000,883.65,8/18/2000,2067.48
8/21/2000,883.38,8/21/2000,2078.25
8/22/2000,884.01,8/22/2000,2076.38
8/23/2000,886.27,8/23/2000,2087.4
8/24/2000,886.99,8/24/2000,2090.66
8/25/2000,886.97,8/25/2000,2088.1
8/28/2000,885.59,8/28/2000,2098.72
8/29/2000,884.15,8/29/2000,2092.98
8/30/2000,884.44,8/30/2000,2083.48
8/31/2000,887.54,8/31/2000,2104.43
9/1/2000,889.65,9/1/2000,2108.76
9/5/2000,890.76,9/5/2000,2089.77
9/6/2000,889.18,9/6/2000,2069.4
9/7/2000,888,9/7/2000,2083.68
9/8/2000,888.86,9/8/2000,2072.58
9/11/2000,888.04,9/11/2000,2065.34
9/12/2000,887.98,9/12/2000,2055.26
9/13/2000,890.06,9/13/2000,2059.77
9/14/2000,888.2,9/14/2000,2054.2
9/15/2000,887.39,9/15/2000,2033.32
9/18/2000,887.39,9/18/2000,2003.81
9/19/2000,887.74,9/19/2000,2025.16
9/20/2000,886.56,9/20/2000,2013.34
9/21/2000,888.02,9/21/2000,2010.21
9/22/2000,889.42,9/22/2000,2009.76
9/25/2000,890.1,9/25/2000,1996.32
9/26/2000,891.79,9/26/2000,1979.92
9/27/2000,891.21,9/27/2000,1979.31
9/28/2000,891.79,9/28/2000,2023.33
9/29/2000,893.12,9/29/2000,1993.33
10/2/2000,892.6,10/2/2000,1992.94
10/3/2000,891.53,10/3/2000,1979.44
10/4/2000,890.61,10/4/2000,1990.62
10/5/2000,891.8,10/5/2000,1993.7
10/6/2000,892.89,10/6/2000,1955.82
10/10/2000,893.63,10/9/2000,1946.16
10/11/2000,894.3,10/10/2000,1925.41
10/12/2000,896.23,10/11/2000,1894.37
10/13/2000,896.14,10/12/2000,1846.08
10/16/2000,895.74,10/13/2000,1907.71
10/17/2000,898.21,10/16/2000,1908.34
10/18/2000,898.11,10/17/2000,1874.12
10/19/2000,899.38,10/18/2000,1863.35
10/20/2000,900.91,10/19/2000,1928.1
10/23/2000,903.44,10/20/2000,1939.44
10/24/2000,902.61,10/23/2000,1937.86
10/25/2000,900.71,10/24/2000,1941.13
10/26/2000,900.77,10/25/2000,1895.03
10/27/2000,899.84,10/26/2000,1894.42
10/30/2000,899.83,10/27/2000,1915.55
10/31/2000,899.03,10/30/2000,1942.2
11/1/2000,900.59,10/31/2000,1984.9
11/2/2000,901.21,11/1/2000,1973.72
11/3/2000,898.16,11/2/2000,1983.73
11/6/2000,897.38,11/3/2000,1981.5
11/7/2000,897.54,11/6/2000,1989.19
11/8/2000,898.1,11/7/2000,1988.79
11/9/2000,899.86,11/8/2000,1957.62
11/10/2000,899.97,11/9/2000,1945.24
11/13/2000,901.83,11/10/2000,1897.78
11/14/2000,902.54,11/13/2000,1877.51
11/15/2000,904,11/14/2000,1921.67
11/16/2000,905.23,11/15/2000,1931.44
11/17/2000,903.9,11/16/2000,1907.2
11/20/2000,904.47,11/17/2000,1900.88
11/21/2000,904.7,11/20/2000,1866.01
11/22/2000,907.41,11/21/2000,1872.72
11/24/2000,906.63,11/22/2000,1838
11/27/2000,906.72,11/24/2000,1865
11/28/2000,908.26,11/27/2000,1875.01
11/29/2000,910.05,11/28/2000,1857.3
11/30/2000,913.73,11/29/2000,1865.89
12/1/2000,911.58,11/30/2000,1828.42
12/4/2000,912.2,12/1/2000,1828.81
12/5/2000,916.2,12/4/2000,1842.36
12/6/2000,920.48,12/5/2000,1914.09
12/7/2000,921.18,12/6/2000,1879.58
12/8/2000,920.13,12/7/2000,1868.63
12/11/2000,920.02,12/8/2000,1905.29
12/12/2000,920.58,12/11/2000,1919.65
12/13/2000,923.58,12/12/2000,1907.1
12/14/2000,926.24,12/13/2000,1891.93
12/15/2000,927.02,12/14/2000,1865.45
12/18/2000,927.9,12/15/2000,1825.42
12/19/2000,927,12/18/2000,1840.18
12/20/2000,930.28,12/19/2000,1816.36
12/21/2000,932.04,12/20/2000,1759.62
12/22/2000,933.01,12/21/2000,1773.71
12/26/2000,932.71,12/22/2000,1817
12/27/2000,930.61,12/26/2000,1829.83
12/28/2000,929.97,12/27/2000,1849.34
12/29/2000,930.68,12/28/2000,1856.76
1/2/2001,938.84,12/29/2000,1837.36
1/3/2001,933.62,1/2/2001,1785.86
1/4/2001,938.37,1/3/2001,1875.56
1/5/2001,943.45,1/4/2001,1855.82
1/8/2001,944.95,1/5/2001,1807.13
1/9/2001,942.45,1/8/2001,1804.04
1/10/2001,939.08,1/9/2001,1810.98
1/11/2001,938.32,1/10/2001,1828.5
1/12/2001,934.03,1/11/2001,1847.37
1/16/2001,935.27,1/12/2001,1835.53
1/17/2001,938.51,1/16/2001,1847.13
1/18/2001,942.41,1/17/2001,1851.16
1/19/2001,939.64,1/18/2001,1876.94
1/22/2001,938.45,1/19/2001,1869.38
1/23/2001,936.42,1/22/2001,1869.89
1/24/2001,936.27,1/23/2001,1894.25
1/25/2001,938.17,1/24/2001,1899.71
1/26/2001,938.91,1/25/2001,1890.27
1/29/2001,938.45,1/26/2001,1886.8
1/30/2001,941.54,1/29/2001,1899.75
1/31/2001,945.9,1/30/2001,1913.13
2/1/2001,949.28,1/31/2001,1902.55
2/2/2001,945.85,2/1/2001,1913.11
2/5/2001,945.69,2/2/2001,1879.69
2/6/2001,943.79,2/5/2001,1886.48
2/7/2001,944.29,2/6/2001,1883.72
2/8/2001,944.21,2/7/2001,1868.29
2/9/2001,946.79,2/8/2001,1856.66
2/12/2001,945.79,2/9/2001,1831.96
2/13/2001,944.52,2/12/2001,1853.65
2/14/2001,942.75,2/13/2001,1837.77
2/15/2001,940.79,2/14/2001,1834.1
2/16/2001,944.31,2/15/2001,1849.15
2/20/2001,944.8,2/16/2001,1814.22
2/21/2001,943.48,2/20/2001,1782.75
2/22/2001,943.78,2/21/2001,1749.86
2/23/2001,945.84,2/22/2001,1746.5
2/26/2001,948.05,2/23/2001,1736.82
2/27/2001,952.01,2/26/2001,1767.29
2/28/2001,954.14,2/27/2001,1753.88
3/1/2001,955.92,2/28/2001,1729.07
3/2/2001,952.41,3/1/2001,1730.92
3/5/2001,952.39,3/2/2001,1721.09
3/6/2001,952.53,3/5/2001,1731.42
3/7/2001,955.39,3/6/2001,1748.74
3/8/2001,956.69,3/7/2001,1760.36
3/9/2001,954.95,3/8/2001,1764.39
3/12/2001,955.43,3/9/2001,1720.71
3/13/2001,954.83,3/12/2001,1646.42
3/14/2001,958.33,3/13/2001,1671.19
3/15/2001,959.82,3/14/2001,1628.02
3/16/2001,961.59,3/15/2001,1637.61
3/19/2001,959.86,3/16/2001,1605.48
3/20/2001,961.98,3/19/2001,1633.81
3/21/2001,962.97,3/20/2001,1594.5
3/22/2001,964.82,3/21/2001,1565.98
3/23/2001,961.79,3/22/2001,1559.65
3/26/2001,960.51,3/23/2001,1590.7
3/27/2001,955.62,3/26/2001,1608.65
3/28/2001,956.27,3/27/2001,1649.79
3/29/2001,956.92,3/28/2001,1609.67
3/30/2001,958.93,3/29/2001,1602.26
4/2/2001,958.2,3/30/2001,1619.54
4/3/2001,959.17,4/2/2001,1599.35
4/4/2001,960.13,4/3/2001,1544.35
4/5/2001,958.62,4/4/2001,1540.17
4/6/2001,962.47,4/5/2001,1607.46
4/9/2001,961.38,4/6/2001,1575.71
4/10/2001,956.02,4/9/2001,1588.5
4/11/2001,955.38,4/10/2001,1631.69
4/12/2001,954.17,4/11/2001,1628.23
4/16/2001,949.95,4/12/2001,1652.83
4/17/2001,953.28,4/16/2001,1647.5
4/18/2001,957.66,4/17/2001,1664.44
4/19/2001,953.42,4/18/2001,1729.26
4/20/2001,954.11,4/19/2001,1750.98
4/23/2001,957.39,4/20/2001,1736.02
4/24/2001,957.06,4/23/2001,1710.01
4/25/2001,955.46,4/24/2001,1689.23
4/26/2001,958.74,4/25/2001,1716.17
4/27/2001,954.1,4/26/2001,1724.38
4/30/2001,954.95,4/27/2001,1750.32
5/1/2001,957.07,4/30/2001,1745.39
5/2/2001,958.07,5/1/2001,1769.12
5/3/2001,961.59,5/2/2001,1770.66
5/4/2001,962.82,5/3/2001,1744.54
5/7/2001,962.61,5/4/2001,1769.78
5/8/2001,962.13,5/7/2001,1765.49
5/9/2001,964.14,5/8/2001,1762.41
5/10/2001,960.06,5/9/2001,1754.72
5/11/2001,952.03,5/10/2001,1754.46
5/14/2001,955.23,5/11/2001,1741.33
5/15/2001,954.21,5/14/2001,1746.01
5/16/2001,955.96,5/15/2001,1746.75
5/17/2001,957.04,5/16/2001,1796.72
5/18/2001,957.91,5/17/2001,1801.63
5/21/2001,958.43,5/18/2001,1806.83
5/22/2001,958.41,5/21/2001,1836.02
5/23/2001,958.71,5/22/2001,1831.2
5/24/2001,955.03,5/23/2001,1802.84
5/25/2001,955.31,5/24/2001,1808.64
5/29/2001,955.4,5/25/2001,1787.28
5/30/2001,955.66,5/29/2001,1773.46
5/31/2001,960.71,5/30/2001,1746.11
6/1/2001,962.59,5/31/2001,1757.09
6/4/2001,964.28,6/1/2001,1763.87
6/5/2001,967.17,6/4/2001,1772.91
6/6/2001,967.46,6/5/2001,1795.96
6/7/2001,965.74,6/6/2001,1777.25
6/8/2001,963.82,6/7/2001,1786.99
6/11/2001,966.43,6/8/2001,1770.21
6/12/2001,968.59,6/11/2001,1755.42
6/13/2001,968.51,6/12/2001,1757.48
6/14/2001,970.27,6/13/2001,1737.94
6/15/2001,969.25,6/14/2001,1707.56
6/18/2001,968.91,6/15/2001,1699.85
6/19/2001,969.15,6/18/2001,1691.59
6/20/2001,970.17,6/19/2001,1697.41
6/21/2001,971.1,6/20/2001,1712.26
6/22/2001,974.63,6/21/2001,1731.75
6/25/2001,974.48,6/22/2001,1715.39
6/26/2001,971.3,6/25/2001,1705.94
6/27/2001,970.33,6/26/2001,1703.37
6/28/2001,966.32,6/27/2001,1695.61
6/29/2001,964.34,6/28/2001,1716.81
7/2/2001,967.5,6/29/2001,1714.32
7/3/2001,965.97,7/2/2001,1731.53
7/5/2001,965.08,7/3/2001,1728.65
7/6/2001,967.37,7/5/2001,1707.68
7/9/2001,968.91,7/6/2001,1667.9
7/10/2001,971.31,7/9/2001,1679.4
7/11/2001,970.95,7/10/2001,1655.3
7/12/2001,972.74,7/11/2001,1653.54
7/13/2001,972.62,7/12/2001,1692.73
7/16/2001,974.96,7/13/2001,1703.31
7/17/2001,975.4,7/16/2001,1684.77
7/18/2001,980.03,7/17/2001,1701.57
7/19/2001,979.83,7/18/2001,1692.27
7/20/2001,979.78,7/19/2001,1702.52
7/23/2001,980.76,7/20/2001,1696.67
7/24/2001,981.66,7/23/2001,1668.9
7/25/2001,979.13,7/24/2001,1641.76
7/26/2001,980.15,7/25/2001,1668.16
7/27/2001,982.71,7/26/2001,1685.62
7/30/2001,984.18,7/27/2001,1689.78
7/31/2001,985.9,7/30/2001,1688.03
8/1/2001,984.88,7/31/2001,1697.44
8/2/2001,982.19,8/1/2001,1704.24
8/3/2001,981.47,8/2/2001,1711.17
8/6/2001,982.32,8/3/2001,1702.43
8/7/2001,982.5,8/6/2001,1683.03
8/8/2001,987.08,8/7/2001,1688.6
8/9/2001,985.99,8/8/2001,1659.58
8/10/2001,987.7,8/9/2001,1659.76
8/13/2001,988.95,8/10/2001,1669.21
8/14/2001,988.55,8/13/2001,1670.96
8/15/2001,987.55,8/14/2001,1664.61
8/16/2001,989.03,8/15/2001,1652.71
8/17/2001,992.25,8/16/2001,1657.87
8/20/2001,989.96,8/17/2001,1630.34
8/21/2001,991.11,8/20/2001,1643.59
8/22/2001,991.21,8/21/2001,1623.74
8/23/2001,992.75,8/22/2001,1635.16
8/24/2001,991.67,8/23/2001,1630.66
8/27/2001,991.35,8/24/2001,1662.74
8/28/2001,994.87,8/27/2001,1654.72
8/29/2001,997.68,8/28/2001,1629.91
8/30/2001,997.74,8/29/2001,1612.05
8/31/2001,997.19,8/30/2001,1584.77
9/4/2001,990.53,8/31/2001,1591.18
9/5/2001,991.65,9/4/2001,1590.29
9/6/2001,996.11,9/5/2001,1588.93
9/7/2001,998.55,9/6/2001,1553.41
9/10/2001,997.26,9/7/2001,1524.47
9/14/2001,1005.61,9/10/2001,1533.98
9/17/2001,1003.56,9/11/2001,1533.98
9/18/2001,1000.49,9/12/2001,1533.98
9/19/2001,1002.88,9/13/2001,1533.98
9/20/2001,1000.97,9/14/2001,1533.98
9/21/2001,1002.47,9/17/2001,1459
9/24/2001,1002.3,9/18/2001,1450.54
9/25/2001,1003.84,9/19/2001,1427.25
9/26/2001,1006.76,9/20/2001,1382.93
9/27/2001,1009.73,9/21/2001,1356.61
9/28/2001,1008.81,9/24/2001,1409.5
10/1/2001,1010.18,9/25/2001,1421.91
10/2/2001,1012.6,9/26/2001,1415.01
10/3/2001,1014.02,9/27/2001,1431.29
10/4/2001,1014.08,9/28/2001,1462.69
10/5/2001,1014.26,10/1/2001,1459.33
10/9/2001,1011.77,10/2/2001,1477.29
10/10/2001,1012.2,10/3/2001,1507.03
10/11/2001,1009.58,10/4/2001,1503.31
10/12/2001,1010.2,10/5/2001,1506.11
10/15/2001,1013.12,10/8/2001,1493.54
10/16/2001,1015.25,10/9/2001,1485.63
10/17/2001,1016,10/10/2001,1519.77
10/18/2001,1016.43,10/11/2001,1542.98
10/19/2001,1015.01,10/12/2001,1534.86
10/22/2001,1015.36,10/15/2001,1532.52
10/23/2001,1014.69,10/16/2001,1543.15
10/24/2001,1017.47,10/17/2001,1514.5
10/25/2001,1019.24,10/18/2001,1502.61
10/26/2001,1019.48,10/19/2001,1509.46
10/29/2001,1021.56,10/22/2001,1532.55
10/30/2001,1023.65,10/23/2001,1525.35
10/31/2001,1029.92,10/24/2001,1525.96
11/1/2001,1030.78,10/25/2001,1546.9
11/2/2001,1025.62,10/26/2001,1553.26
11/5/2001,1028.74,10/29/2001,1516.39
11/6/2001,1031.03,10/30/2001,1490.44
11/7/2001,1034.85,10/31/2001,1490.58
11/8/2001,1031.52,11/1/2001,1524.96
11/9/2001,1030.3,11/2/2001,1529.35
11/13/2001,1028.59,11/5/2001,1551.39
11/14/2001,1024.14,11/6/2001,1573.93
11/15/2001,1015.06,11/7/2001,1570.16
11/16/2001,1009.19,11/8/2001,1574.09
11/19/2001,1015.89,11/9/2001,1576.61
11/20/2001,1011.85,11/12/2001,1573.82
11/21/2001,1007.51,11/13/2001,1603.27
11/23/2001,1005.86,11/14/2001,1606.64
11/26/2001,1006,11/15/2001,1608.09
11/27/2001,1008.47,11/16/2001,1603.17
11/28/2001,1008.09,11/19/2001,1620.66
11/29/2001,1014.92,11/20/2001,1608.9
11/30/2001,1015.72,11/21/2001,1601.02
12/3/2001,1017.05,11/23/2001,1619.78
12/4/2001,1019.77,11/26/2001,1629.76
12/5/2001,1010.1,11/27/2001,1618.62
12/6/2001,1006.03,11/28/2001,1589.37
12/7/2001,1000.68,11/29/2001,1605.99
12/10/2001,1001.97,11/30/2001,1604.92
12/11/2001,1004.62,12/3/2001,1591.48
12/12/2001,1008.84,12/4/2001,1612.46
12/13/2001,1004.38,12/5/2001,1649
12/14/2001,1000.92,12/6/2001,1644.48
12/17/2001,997.83,12/7/2001,1632.1
12/18/2001,1002.55,12/10/2001,1606.23
12/19/2001,1006.26,12/11/2001,1601.76
12/20/2001,1005.67,12/12/2001,1602.45
12/21/2001,1005.3,12/13/2001,1577.58
12/24/2001,1003.61,12/14/2001,1582.81
12/26/2001,1001.87,12/17/2001,1598.74
12/27/2001,1005.3,12/18/2001,1610.83
12/28/2001,1004.73,12/19/2001,1620.27
12/31/2001,1009.27,12/20/2001,1606.92
1/2/2002,1004.79,12/21/2001,1613.94
1/3/2002,1007.13,12/24/2001,1613.6
1/4/2002,1006.82,12/26/2001,1620.26
1/7/2002,1012.11,12/27/2001,1631.69
1/8/2002,1012.14,12/28/2001,1637.23
1/9/2002,1013.06,12/31/2001,1618.98
1/10/2002,1017.9,1/2/2002,1628.51
1/11/2002,1022.05,1/3/2002,1643.48
1/14/2002,1022.19,1/4/2002,1653.69
1/15/2002,1023.3,1/7/2002,1642.95
1/16/2002,1022.52,1/8/2002,1637.48
1/17/2002,1018.3,1/9/2002,1629.7
1/18/2002,1020.38,1/10/2002,1631.72
1/22/2002,1020.41,1/11/2002,1616.35
1/23/2002,1016.65,1/14/2002,1606.2
1/24/2002,1015.61,1/15/2002,1617.18
1/25/2002,1014.99,1/16/2002,1591.04
1/28/2002,1015.68,1/17/2002,1607.02
1/29/2002,1019.68,1/18/2002,1591.08
1/30/2002,1019.79,1/22/2002,1579.41
1/31/2002,1017.44,1/23/2002,1591.94
2/1/2002,1019.44,1/24/2002,1597.55
2/4/2002,1022.7,1/25/2002,1599.14
2/5/2002,1021.57,1/28/2002,1598.86
2/6/2002,1020.56,1/29/2002,1553.23
2/7/2002,1019.87,1/30/2002,1571.69
2/8/2002,1022.83,1/31/2002,1595.35
2/11/2002,1022.51,2/1/2002,1584.06
2/12/2002,1020.41,2/4/2002,1544.89
2/13/2002,1019.8,2/5/2002,1538.7
2/14/2002,1021.44,2/6/2002,1529.67
2/15/2002,1025.13,2/7/2002,1525.26
2/19/2002,1024.68,2/8/2002,1547.94
2/20/2002,1024.73,2/11/2002,1570.21
2/21/2002,1025.45,2/12/2002,1563.95
2/22/2002,1027.1,2/13/2002,1580.03
2/25/2002,1026.62,2/14/2002,1577.29
2/26/2002,1024.42,2/15/2002,1559.98
2/27/2002,1028.61,2/19/2002,1530.58
2/28/2002,1027.3,2/20/2002,1551.37
3/1/2002,1022.98,2/21/2002,1527.34
3/4/2002,1022.45,2/22/2002,1539.91
3/5/2002,1022.86,2/25/2002,1567.59
3/6/2002,1021.94,2/26/2002,1567.65
3/7/2002,1015.42,2/27/2002,1569.01
3/8/2002,1011.46,2/28/2002,1564.59
3/11/2002,1011.52,3/1/2002,1600.02
3/12/2002,1012.22,3/4/2002,1631.25
3/13/2002,1013.99,3/5/2002,1620.37
3/14/2002,1008.1,3/6/2002,1644.2
3/15/2002,1009.41,3/7/2002,1636.86
3/18/2002,1011.52,3/8/2002,1646.44
3/19/2002,1011.15,3/11/2002,1652.04
3/20/2002,1008.42,3/12/2002,1648.28
3/21/2002,1009.05,3/13/2002,1632.46
3/22/2002,1008.46,3/14/2002,1631
3/25/2002,1008.43,3/15/2002,1649.56
3/26/2002,1011.73,3/18/2002,1648.73
3/27/2002,1012.5,3/19/2002,1655.44
3/28/2002,1010.21,3/20/2002,1629.43
3/29/2002,1010.21,3/21/2002,1631.93
4/1/2002,1009.65,3/22/2002,1625.02
4/2/2002,1013.62,3/25/2002,1601.21
4/3/2002,1017.18,3/26/2002,1610.81
4/4/2002,1017.28,3/27/2002,1619.45
4/5/2002,1020.26,3/28/2002,1623.43
4/8/2002,1019.31,4/1/2002,1622.23
4/9/2002,1020.57,4/2/2002,1608.39
4/10/2002,1020.47,4/3/2002,1592.6
4/11/2002,1021.04,4/4/2002,1593.96
4/12/2002,1022.86,4/5/2002,1588.88
4/15/2002,1025.27,4/8/2002,1592.88
4/16/2002,1024.27,4/9/2002,1582.36
4/17/2002,1023.4,4/10/2002,1600.36
4/18/2002,1024.46,4/11/2002,1562.52
4/19/2002,1025.24,4/12/2002,1572.89
4/22/2002,1026.15,4/15/2002,1560.92
4/23/2002,1025.93,4/16/2002,1597.48
4/24/2002,1029.42,4/17/2002,1594.32
4/25/2002,1029.69,4/18/2002,1592.08
4/26/2002,1030.85,4/19/2002,1593.07
4/29/2002,1029.42,4/22/2002,1568.52
4/30/2002,1029.8,4/23/2002,1558.79
5/1/2002,1030.46,4/24/2002,1547.74
5/2/2002,1029.03,4/25/2002,1545.4
5/3/2002,1031.42,4/26/2002,1524.08
5/6/2002,1031.44,4/29/2002,1508.75
5/7/2002,1031.86,4/30/2002,1525
5/8/2002,1026.33,5/1/2002,1538.65
5/9/2002,1028.16,5/2/2002,1536.16
5/10/2002,1031.03,5/3/2002,1520.44
5/13/2002,1027.63,5/6/2002,1491.05
5/14/2002,1024.38,5/7/2002,1486.57
5/15/2002,1025.96,5/8/2002,1542.53
5/16/2002,1029.29,5/9/2002,1520.39
5/17/2002,1026.76,5/10/2002,1494.87
5/20/2002,1029.66,5/13/2002,1522.8
5/21/2002,1032.08,5/14/2002,1555.04
5/22/2002,1034.22,5/15/2002,1546.73
5/23/2002,1032.74,5/16/2002,1556.93
5/24/2002,1033.26,5/17/2002,1569.17
5/28/2002,1034.29,5/20/2002,1548.31
5/29/2002,1037.19,5/21/2002,1531.32
